"-------------------------------------------------------------------------------------------"
"  Daily average CO2 concentrations (ppm) derived from flask air samples                    "
"  For Baring Head, New Zealand: Latitude 41.4S Longitude 174.9E Elevation 85m"
"                                                                                           "
"   Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                 "
"   Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                      "
"   Scripps Institution of Oceanography (SIO)                                               "
"   University of California                                                                "
"   La Jolla, California USA 92093-0244                                                     "
"                                                                                           "
"   Status of data and correspondence:                                                      "
"                                                                                           "
"   These data are subject to revision based on recalibration of standard gases. Questions  "
"   about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and          "
"   and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                  "
"                                                                                           "
" Flask data in this file from archive dated 2021-10-14 09:23:51                            "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
"   Please cite as:                                                                         "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and "
"   oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps  "
"   Institution of Oceanography, San Diego, 88 pages, 2001.                                 "
"                                                                                           "
"   If it is necessary to cite a peer-reviewed article, please cite as:                     "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and     "
"   oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,     "
"   in 'A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems',   "
"   editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,               "
"   New York, 2005.                                                                         "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"   Sampling dates are reported in 3 formats: Year, Month, Day, Hour and Minute             "
"                                             MSExcel spreadsheet date format               "
"                                             Decimal year and fractional year              "
" N   - Number of flasks used in daily average                                              "
"                                                                                           "
"                                                                                           "
" FGC -   CO2 Flags                                                                         "
"  -3 - Potentially Suspect Data Accepted                                                   "
"  -2 - Accepted value from continuous analyzer                                             "
"  -1 - Accepted flask value retained although individual measurements deviated             "
"       by more than selected tolerance                                                     "
"   0 - Accepted flask value                                                                "
"   1 - Rejected during analysis                                                            "
"   2 - Rejected unacceptably large flask-analyzer differences associated                   "
"                with night sampling (used only at MLO between Dec 1962 and Sep 1968)       "
"   3 - Rejected flask measurement; used continuous data instead                            "
"   4 - Rejected Replicates do not agree to selected tolerance or single flask              "
"   5 - Rejected Daily average deviates from fit by more than 3 standard deviations         "
"   6 - Rejected to improve local distribution of data such as too many                     "
"                data of generally poor quality (used only at two stations:                 "
"                KUM Aug 1979 - Jun 1980 and LJO Apr 1979 - Sep 1985)                       "
"   7 - Rejected Unsteady air at site (La Jolla only)                                       "
"   8 - Rejected manually (see input/flag_flasks.csv)                                       "
"   9 - Rejected legacy data                                                                "
"                                                                                           "
" Averages for CO2 have been filtered by deviation from curve fit.                          "
"                                                                                           "
"  Cx - CO2 value (ppm)                                                                     "
"          CO2 concentrations are measured on the '12' Calibration Scale                    "
"                                                                                           "
"   Sample,Sample,    Excel,   Sample, NC,FGC,      Cx                                      "
"     Date,  Time,     Date,     Date,                                                      "
1977-07-04, 11:08, 28310.46, 1977.505,  5,  0, 332.61
1977-09-05, 11:45, 28373.49, 1977.678,  3,  0, 332.74
1977-09-21, 11:00, 28389.46, 1977.722,  2,  0, 332.47
1977-09-26, 11:00, 28394.46, 1977.736,  2,  0, 332.32
1977-10-11, 12:30, 28409.52, 1977.777,  2,  0, 332.37
1977-11-03, 18:30, 28432.77, 1977.840,  2,  0, 333.72
1977-12-10, 08:05, 28469.34, 1977.941,  2,  4, 333.31
1977-12-14, 09:00, 28473.38, 1977.952,  2,  0, 333.68
1977-12-15, 14:30, 28474.60, 1977.955,  2,  0, 332.42
1977-12-22, 09:40, 28481.40, 1977.974,  2,  0, 333.12
1977-12-31, 09:30, 28490.40, 1977.998,  2,  0, 334.05
1978-01-06, 16:00, 28496.67, 1978.016,  2,  4, 366.97
1978-01-27, 16:02, 28517.67, 1978.073,  2,  4, 338.07
1978-01-30, 09:30, 28520.40, 1978.081,  2,  0, 333.49
1978-02-05, 17:45, 28526.74, 1978.098,  2,  4, 333.81
1978-02-20, 18:11, 28541.76, 1978.139,  2,  0, 332.83
1978-02-24, 17:26, 28545.73, 1978.150,  2,  0, 333.86
1978-03-06, 12:30, 28555.52, 1978.177,  2,  0, 332.81
1978-05-05, 11:50, 28615.49, 1978.341,  2,  0, 333.40
1978-05-08, 10:45, 28618.45, 1978.349,  2,  0, 332.87
1978-05-22, 09:21, 28632.39, 1978.387,  2,  4, 334.09
1978-06-13, 12:03, 28654.50, 1978.448,  1,  4, 334.22
1978-06-14, 10:29, 28655.44, 1978.451,  2,  0, 333.86
1978-06-19, 09:19, 28660.39, 1978.464,  2,  0, 333.76
1978-06-30, 10:00, 28671.42, 1978.494,  1,  4, 334.05
1978-07-14, 17:01, 28685.71, 1978.533,  2,  4, 334.31
1978-07-20, 09:00, 28691.38, 1978.549,  2,  0, 335.26
1978-07-31, 10:46, 28702.45, 1978.579,  2,  0, 334.78
1978-08-15, 09:30, 28717.40, 1978.620,  2,  0, 334.13
1978-09-11, 09:30, 28744.40, 1978.694,  4,  0, 335.76
1978-09-20, 14:46, 28753.61, 1978.719,  2,  4, 336.64
1978-09-26, 09:11, 28759.38, 1978.735,  2,  4, 334.81
1978-10-23, 14:45, 28786.61, 1978.810,  1,  4, 334.58
1978-11-02, 09:30, 28796.40, 1978.837,  2,  0, 334.39
1978-11-16, 09:50, 28810.41, 1978.875,  1,  4, 335.41
1978-12-04, 17:15, 28828.72, 1978.925,  3,  4, 333.95
1978-12-13, 13:42, 28837.57, 1978.950,  3,  4, 334.38
1978-12-15, 10:22, 28839.43, 1978.955,  2,  4, 333.78
1979-01-04, 10:15, 28859.43, 1979.009,  2,  0, 333.63
1979-02-09, 18:59, 28895.79, 1979.109,  2,  0, 335.16
1979-02-23, 19:11, 28909.80, 1979.147,  2,  0, 335.30
1979-03-16, 18:11, 28930.76, 1979.205,  2,  0, 335.12
1979-05-16, 14:54, 28991.62, 1979.372,  2,  0, 334.64
1979-05-24, 10:14, 28999.43, 1979.393,  2,  5, 333.41
1979-07-05, 14:42, 29041.61, 1979.509,  2,  0, 335.59
1979-07-30, 08:27, 29066.35, 1979.576,  2,  0, 336.75
1979-08-07, 10:47, 29074.45, 1979.598,  2,  0, 336.09
1979-08-20, 17:06, 29087.71, 1979.635,  2,  0, 336.57
1979-09-04, 08:23, 29102.35, 1979.675,  3,  0, 336.36
1979-09-16, 09:42, 29114.40, 1979.708,  3,  5, 337.89
1979-10-31, 08:46, 29159.37, 1979.831,  3,  5, 338.29
1979-11-15, 16:08, 29174.67, 1979.873,  2,  0, 334.89
1979-12-08, 09:12, 29197.38, 1979.935,  2,  0, 335.49
1979-12-28, 16:39, 29217.69, 1979.991,  3,  0, 335.70
1979-12-31, 10:45, 29220.45, 1979.998,  2,  0, 335.04
1980-02-27, 16:47, 29278.70, 1980.158,  3,  0, 336.12
1980-02-29, 09:37, 29280.40, 1980.162,  2,  0, 335.63
1980-03-03, 08:57, 29283.37, 1980.170,  3,  0, 336.23
1980-04-11, 09:02, 29322.38, 1980.277,  3,  0, 336.33
1980-05-27, 08:58, 29368.37, 1980.403,  2,  0, 337.27
1980-06-07, 15:46, 29379.66, 1980.433,  3,  0, 336.75
1980-06-14, 10:12, 29386.43, 1980.452,  3,  0, 336.72
1980-06-16, 09:32, 29388.40, 1980.457,  2,  0, 337.64
1980-07-24, 08:57, 29426.37, 1980.561,  3,  0, 338.70
1980-08-07, 13:26, 29440.56, 1980.600,  3,  4, 340.48
1980-08-18, 13:56, 29451.58, 1980.630,  2,  0, 337.44
1980-10-10, 14:29, 29504.60, 1980.775,  3,  4, 337.10
1980-10-16, 08:12, 29510.34, 1980.791,  3,  0, 337.41
1980-11-26, 09:47, 29551.41, 1980.903,  3,  0, 337.81
1980-12-01, 16:17, 29556.68, 1980.917,  2,  0, 336.98
1980-12-09, 11:14, 29564.47, 1980.938,  8,  4, 337.56
1980-12-11, 08:41, 29566.36, 1980.944,  5,  0, 337.84
1980-12-23, 13:27, 29578.56, 1980.977,  3,  4, 339.04
1981-02-12, 18:22, 29629.77, 1981.117,  3,  0, 337.40
1981-02-24, 18:04, 29641.75, 1981.150,  3,  0, 337.09
1981-03-03, 09:21, 29648.39, 1981.168,  3,  4, 347.52
1981-03-29, 11:21, 29674.47, 1981.240,  2,  0, 337.34
1981-04-12, 15:59, 29688.67, 1981.279,  3,  0, 337.66
1981-05-13, 13:47, 29719.57, 1981.363,  3,  0, 338.84
1981-06-09, 09:22, 29746.39, 1981.437,  3,  0, 338.45
1981-06-10, 09:46, 29747.41, 1981.439,  3,  0, 338.99
1981-06-23, 09:20, 29760.39, 1981.475,  3,  0, 338.89
1981-06-24, 08:50, 29761.37, 1981.478,  2,  0, 338.43
1981-07-15, 10:09, 29782.42, 1981.535,  3,  4, 339.86
1981-10-28, 08:32, 29887.36, 1981.823,  4,  0, 337.85
1982-03-03, 11:14, 30013.47, 1982.168,  3,  0, 338.72
1982-03-15, 13:40, 30025.57, 1982.202,  3,  0, 338.49
1982-04-10, 13:32, 30051.56, 1982.273,  3,  0, 339.08
1982-06-05, 10:04, 30107.42, 1982.426,  2,  0, 339.62
1982-07-04, 14:22, 30136.60, 1982.506,  3,  0, 339.39
1982-08-03, 07:56, 30166.33, 1982.587,  3,  0, 340.34
1982-09-02, 09:18, 30196.39, 1982.670,  3,  0, 340.04
1982-09-15, 12:11, 30209.51, 1982.706,  6,  0, 339.76
1982-11-12, 07:57, 30267.33, 1982.864,  3,  0, 339.98
1982-11-30, 08:56, 30285.37, 1982.913,  3,  0, 340.12
1983-03-11, 13:49, 30386.58, 1983.191,  5,  0, 340.13
1983-03-30, 08:58, 30405.37, 1983.242,  3,  0, 340.67
1983-06-03, 09:48, 30470.41, 1983.420,  2,  0, 340.87
1983-06-18, 12:32, 30485.52, 1983.462,  3,  0, 341.23
1983-07-03, 14:47, 30500.62, 1983.503,  3,  0, 341.16
1983-08-13, 13:17, 30541.55, 1983.615,  3,  0, 342.06
1983-11-23, 07:34, 30643.32, 1983.894,  2,  0, 341.48
1984-01-06, 10:18, 30687.43, 1984.015,  3,  0, 341.42
1984-02-20, 18:22, 30732.77, 1984.139,  3,  0, 341.50
1984-03-23, 09:47, 30764.41, 1984.225,  3,  0, 341.41
1984-04-22, 15:00, 30794.62, 1984.308,  3,  0, 340.99
1984-05-19, 14:32, 30821.61, 1984.381,  3,  0, 341.81
1984-05-31, 10:57, 30833.46, 1984.414,  2,  0, 342.21
1984-07-07, 16:28, 30870.69, 1984.516,  3,  0, 342.81
1984-09-16, 13:56, 30941.58, 1984.709,  2,  0, 342.64
1984-11-25, 14:58, 31011.62, 1984.901,  3,  0, 342.81
1985-02-03, 18:12, 31081.76, 1985.092,  3,  0, 342.72
1985-02-09, 11:42, 31087.49, 1985.108,  3,  0, 342.16
1985-02-12, 08:52, 31090.37, 1985.116,  2,  0, 342.25
1985-03-08, 11:12, 31114.47, 1985.182,  3,  0, 342.39
1985-04-29, 16:42, 31166.70, 1985.325,  3,  0, 342.90
1985-05-14, 13:34, 31181.57, 1985.366,  5,  0, 343.01
1985-06-23, 13:34, 31221.57, 1985.476,  2,  4, 344.55
1985-07-28, 13:46, 31256.57, 1985.571,  2,  0, 344.07
1985-10-17, 10:24, 31337.43, 1985.793,  3,  0, 343.58
1985-12-02, 08:34, 31383.36, 1985.919,  5,  0, 344.06
1985-12-17, 11:23, 31398.47, 1985.960,  2,  0, 343.32
1986-01-29, 08:48, 31441.37, 1986.078,  2,  0, 343.14
1986-03-01, 20:05, 31472.84, 1986.164,  4,  0, 344.31
1986-03-05, 09:24, 31476.39, 1986.174,  4,  4, 343.94
1986-03-25, 13:00, 31496.54, 1986.229,  3,  0, 345.16
1986-05-14, 08:45, 31546.36, 1986.365,  2,  0, 344.84
1986-05-21, 10:23, 31553.43, 1986.385,  2,  5, 347.38
1986-05-27, 15:13, 31559.63, 1986.402,  2,  4, 344.94
1986-06-16, 09:46, 31579.41, 1986.456,  2,  4, 345.61
1986-07-02, 09:17, 31595.39, 1986.500,  2,  0, 345.18
1986-07-08, 16:51, 31601.70, 1986.517,  2,  4, 348.78
1986-07-22, 09:16, 31615.39, 1986.554,  2,  0, 345.25
1986-08-12, 15:49, 31636.66, 1986.613,  3,  0, 345.30
1986-09-16, 08:53, 31671.37, 1986.708,  2,  0, 345.81
1986-10-06, 14:03, 31691.59, 1986.763,  2,  0, 344.19
1986-11-15, 10:13, 31731.43, 1986.872,  2,  4, 344.49
1987-02-08, 12:43, 31816.53, 1987.106,  2,  0, 346.51
1987-02-14, 08:18, 31822.35, 1987.121,  2,  0, 346.47
1987-02-16, 09:25, 31824.39, 1987.127,  2,  0, 345.62
1987-03-03, 17:01, 31839.71, 1987.169,  2,  0, 345.94
1987-03-04, 11:11, 31840.47, 1987.171,  2,  0, 345.58
1987-03-12, 11:17, 31848.47, 1987.193,  2,  0, 344.73
1987-04-04, 11:41, 31871.49, 1987.256,  2,  4, 346.09
1987-05-02, 09:21, 31899.39, 1987.333,  2,  0, 346.48
1987-06-16, 17:12, 31944.72, 1987.457,  2,  0, 346.56
1987-07-24, 09:50, 31982.41, 1987.560,  2,  0, 347.15
1987-08-18, 12:16, 32007.51, 1987.629,  2,  0, 346.90
1987-08-28, 08:11, 32017.34, 1987.656,  2,  0, 347.52
1987-09-16, 11:30, 32036.48, 1987.708,  2,  4, 349.31
1987-09-20, 17:55, 32040.75, 1987.720,  2,  0, 348.02
1987-09-23, 10:40, 32043.44, 1987.727,  2,  4, 347.57
